License,Breed,Color,DogName,OwnerZip,Gender,Intact,Age,Weight
3687999,ROTTWEILER,BLACK,WILLIE,15223,Male,False,9,61
3688002,MIN PINSCHER,BLACK/BROWN,TREY,15065,Male,False,83,8
3688003,YORKSHIRE TERRIER,TAN,MOLLY,15065,Female,False,87,6
3688005,SHETLAND SHEEPDOG,TRI-COLOR,RINGO,15146,Male,True,97,19
3688006,DOBERMAN PINSCHER,BLACK,TRACE,15235,Male,False,82,83
3688007,DOBERMAN PINSCHER,RED,LITTLE GIRL,15235,Female,False,75,90
3688010,GOLDENDOODLE,WHITE/BEIGE,CHARLIE BROWN,15065,Male,False,40,78
3688013,COCKAPOO,BROWN,CAPPY,15143,Male,True,163,37
3688014,AUS SHEPHERD,WHITE/BLACK,DREXY,15084,Female,False,39,53
3688016,SHIH TZU,SABLE,CHARLIE,15065,Male,False,132,12
3688017,BOSTON TERRIER,WHITE/BLACK,BETSY,15223,Female,False,35,15
3688018,DACHSHUND,BLACK/BROWN,ALLEY,15133,Female,False,89,22
3688019,SHIH TZU,MULTI,PIPER,15221,Female,False,126,11
3688021,POMERANIAN,WHITE/ORANGE,CHUI,15044,Male,False,191,4
3688022,JACK RUSSEL TERRIER,WHITE,BANDIT,15017,Male,False,117,11
3688026,BOXER,BROWN,SMYGUS,15205,Male,False,79,75
3688029,BOSTON TERRIER,WHITE/BLACK,JAKE,15035,Male,True,81,17
3688031,CHIHUAHUA,WHITE/BROWN,GIZMO,15065,Male,True,158,5
3688032,GER SHEPHERD,OTHER,DAISY,15146,Female,False,121,81
3688034,COCKAPOO,WHITE/GREY,CHARLIE,15235,Male,False,17,37
3688035,AM STAFF TERRIER,BLACK/BROWN,MAXX,15035,Male,False,107,55
3688037,POMERANIAN,TAN,MAJOR TOM,15236,Male,False,82,4
3688038,GER SHEPHERD,BLACK/BROWN,REX,15143,Male,False,136,85
3688040,GOLDEN RETRIEVER,BROWN/GOLD,LEO,15131,Male,True,85,78
3688041,GREAT PYRENEES,BUFF,WILLOW,15084,Female,False,35,87
3688042,CHIHUAHUA,BLACK/BROWN,CHICO,15146,Male,False,167,4
3688043,BICHON FRISE,WHITE,LILY,15227,Female,False,144,13
3688044,AUS SHEPHERD,MULTI,SKYE,15037,Female,False,48,55
3688046,GOLDEN RETRIEVER,WHITE/TAN,JACKSON,15215,Male,False,105,55
3688048,AUS SHEPHERD,MERLE,PIPER,15106,Female,False,19,54
3688049,LABRADOODLE,WHITE/BROWN,MAXIMUS KERN,15102,Male,False,84,71
3688050,LABRADOODLE,BLACK/BROWN,JAZZ,15102,Male,False,138,64
3688051,GER SHEPHERD,SABLE,TANK,15026,Male,True,127,92
3688052,GER SHEPHERD,BLACK/TAN,SHADOW,15026,Male,True,51,77
3688053,GER SHEPHERD,BLACK/BROWN,LEAH,15143,Male,False,77,86
3688056,SCHNAUZER MIN,WHITE,PARKER,15241,Male,False,90,11
3688058,GOLDEN RETRIEVER,GOLD,BAILEY,15145,Male,False,141,63
3688059,BERNESE MTN DOG,TRI-COLOR,CALVIN,15145,Male,False,3,20
3688060,CAV KING CHAR SPANI,WHITE/BROWN,CLEMENTINE,15237,Female,False,122,13
3688063,BEAGLE,WHITE/BLACK,LOUIE,15108,Male,False,131,20
3688064,SIB HUSKY,WHITE/BLACK,AZULA,15065,Female,False,87,46
3688065,SIB HUSKY,WHITE/BROWN,BOLIN,15065,Male,False,116,66
3688066,SIB HUSKY,WHITE/BLACK,OPAL,15065,Female,False,52,43
3688069,CAV KING CHAR SPANI,WHITE/BLACK/BROWN,OREO,15223,Male,False,100,19
3688070,ENG BULLDOG,RED,HARLEY QUINN,15215,Female,True,65,48
3688072,LABRADOR RETRIEVER,YELLOW,ECHO,15234,Male,True,16,78
3688073,FRENCH BULLDOG,WHITE/BLACK,TUCKER,16229,Male,False,11,13
3688077,SHIH TZU,GREY,BAILEY,15024,Male,False,56,13
3688078,SHIH TZU,WHITE/BLACK,RODDY,15024,Male,False,133,12
3688079,BICHON FRISE,WHITE,MOLLY,15237,Female,False,134,13
3688081,GER SHEPHERD,SABLE,COLT,15143,Male,True,9,36
3688082,SIB HUSKY,WHITE/BLACK,APACHE,15137,Male,True,24,54
3688084,ROTTWEILER,BLACK/BROWN,LEXI,15108,Female,False,91,108
3688088,GOLDEN RETRIEVER,GOLD,BENSON,15129,Male,True,81,67
3688090,GER SHEPHERD,BLACK/BROWN,MUSHKA,15108,Female,False,48,81
3688097,LABRADOODLE,BROWN,HARPER,15202,Female,False,94,79
3688098,YORKSHIRE TERRIER,BLACK/BROWN,ROLEX,15108,Male,False,92,6
3688105,SHIH TZU,WHITE/BROWN,MURPHY,15145,Male,False,80,11
3688109,SHIH TZU,WHITE,HOLLY,15129,Female,False,90,11
3688110,FRENCH BULLDOG,FAWN,POPPY,15241,Female,False,98,22
3688112,BERNESE MTN DOG,WHITE/BLACK/BROWN,TANK,15237,Male,True,73,97
3688115,BOSTON TERRIER,WHITE/BLACK,LAYLA,15026,Female,False,104,16
3688116,BOSTON TERRIER,WHITE/BLACK,ELLIE,15026,Female,False,48,17
3688117,GOLDENDOODLE,WHITE/TAN,MARSHMELLOW,15044,Male,False,5,26
3688118,AM PIT BULL TERRIER,BROWN,CARMA,15122,Female,False,110,69
3688119,MORKIE,BROWN/TAN,BOBBY,15202,Male,True,152,5
3688120,PUG,FAWN,SIR CHUNKSTER,15068,Male,False,6,5
3688122,HAVANESE,BLACK/SILVER,TUCKER,15101,Male,False,172,10
3688123,HAVANESE,WHITE/BLACK,TOBY,15101,Male,False,183,11
3688124,GREAT PYRENEES,WHITE,BELLATRIX,15084,Female,False,20,106
3688126,GREAT PYRENEES,WHITE,PARKER,15084,Male,False,52,101
3688130,FRENCH BULLDOG,BLUE,STEVIE,15116,Female,False,86,18
3688134,AM STAFF TERRIER,BLACK,MIA,15071,Female,False,129,60
3688135,AM PIT BULL TERRIER,FAWN,SANDY,15071,Female,False,42,60
3688136,AUS SHEPHERD,WHITE/BROWN,MYLO,15116,Male,False,117,52
3688137,COCKER SPANIEL,BROWN,HERSHEY,15068,Male,True,85,26
3688138,GOLDEN RETRIEVER,GOLD,TEDDY,15068,Male,True,8,35
3688140,GOLDENDOODLE,WHITE/TAN,RILEY,15126,Female,False,67,85
3688141,LABRADOR RETRIEVER,YELLOW,ERNIE,15228,Male,False,29,82
3688142,FRENCH BULLDOG,FAWN,FINN,15102,Male,False,174,22
3688143,FRENCH BULLDOG,FAWN,LULU,15102,Female,False,172,20
3688146,GOLDENDOODLE,BLACK/MERLE,GLACIER,15065,Female,True,46,58
3688149,COCKAPOO,WHITE/BROWN,PABLO,15015,Male,False,17,37
3688151,GER SHEPHERD,BLACK/BROWN,ARLO,15015,Male,False,2,10
3688152,GER SHORTHAIR POINT,WHITE/BROWN,GUNNER,15082,Male,True,91,58
3688155,DACHSHUND,RED,WILLOW,15017,Female,True,37,23
3688156,GER SHEPHERD,BLACK/TAN,BRUNO,15017,Male,False,70,89
3688157,GER SHEPHERD,BLACK/TAN,BAILEY,15017,Female,False,84,67
3688159,HAVANESE,BLACK,LOLA,15241,Female,False,49,9
3688160,HAVANESE,BLACK,PINIA,15241,Female,False,172,9
3688163,GOLDEN RETRIEVER,BROWN,COPPER,15137,Male,True,68,73
3688169,GOLDEN RETRIEVER,WHITE/TAN,LUCY,15208,Female,True,54,67
3688170,AUS SHEPHERD,TRI-COLOR,CHARLIE,15108,Male,False,117,57
3688172,BORD COLLIE,WHITE/BLACK,HARLEY,15090,Female,False,80,51
3688173,BEAGLE,TRI-COLOR,JUNIOR MINT,15044,Male,True,38,23
3688174,SIB HUSKY,WHITE/BLACK,MISHKA,15024,Female,True,36,41
3688175,CAV KING CHAR SPANI,WHITE/BROWN,FLOP ROGERS GOLDSTEI,15101,Male,True,91,17
3688176,COCKER SPANIEL,SPOTTED,TORI,15129,Female,True,157,20
3688178,POMERANIAN,WHITE/TAN,MOCHI,15241,Male,False,150,5
3688180,CHIHUAHUA,WHITE/BLACK,STYLES,15131,Male,False,172,5
3688181,FRENCH BULLDOG,BLUE,RICO,15025,Male,True,161,26
3688182,SCHNAUZER MIN,WHITE,MISTY,15237,Female,False,142,13
3688183,AUS CATTLE DOG,RED,KODA,15090,Female,False,121,45
3688184,FRENCH BULLDOG,FAWN,PEARL,15241,Female,False,107,21
3688185,GOLDEN RETRIEVER,RED/BROWN,BENJAMIN,15143,Male,False,62,64
3688187,BERNESE MTN DOG,WHITE/BLACK/BROWN,LEXI,15215,Female,False,67,99
3688189,BICHON FRISE,WHITE,BELLA,15205,Female,False,68,13
3688190,AUS SHEPHERD,WHITE/BLACK/BROWN,CERSEI,15102,Female,False,78,53
3688191,AUS SHEPHERD,BLACK,HAVOC,15102,Male,True,158,54
3688192,LABRADOR RETRIEVER,BLONDE,BARKLEY,15026,Female,False,97,75
3688193,SHIH TZU,BLACK/TAN,SNICKERS,15102,Male,False,128,14
3688195,DACHSHUND,BLACK,WINDY,15227,Female,False,10,12
3688201,AM PIT BULL TERRIER,FAWN,FRANKIE,15116,Male,False,92,68
3688202,AM PIT BULL TERRIER,BLACK WITH WHITE,POP POP,15116,Male,False,105,71
3688204,FRENCH BULLDOG,WHITE/BROWN,FRENCH BRIE,15221,Female,False,78,18
3688205,SHIH TZU,BROWN,FLASH,15122,Male,False,76,13
3688208,GER SHEPHERD,BLACK/TAN,LUNA,15065,Female,True,97,69
3688209,DOBERMAN PINSCHER,BLACK/TAN,RHEA,15131,Female,True,38,93
3688210,DOBERMAN PINSCHER,BLACK/TAN,PANDORA,15131,Female,True,44,69
3688212,SHETLAND SHEEPDOG,WHITE/BLACK,OLIVER,15108,Male,True,20,20
3688215,DACHSHUND,OTHER,OZZY,15037,Male,False,102,24
3688216,ENG BULLDOG,WHITE/BLACK/BROWN,MOCHA BEAR COX,15104,Female,True,27,39
3688217,ENG BULLDOG,CHOCOLATE,COCO MARIE,15104,Female,True,41,39
3688218,BEAGLE,BLACK/BROWN,JESSE,15228,Female,False,45,25
3688219,GOLDEN RETRIEVER,BROWN,MAGGIE,15101,Female,False,57,60
3688220,GOLDENDOODLE,BROWN,BEAR,15214,Male,False,89,80
3688225,GER SHEPHERD,BLACK/RED,LADY SOPHIA,15238,Female,True,57,90
3688226,GOLDEN RETRIEVER,WHITE,MOLLY,15101,Female,False,65,57
3688228,LABRADOR RETRIEVER,BLACK,LENNY,15101,Male,True,34,70
3688230,GOLDEN RETRIEVER,RED/BLONDE,FREYA,15143,Female,False,66,65
3688231,LABRADOR RETRIEVER,BLACK,EDDIE,15241,Male,False,21,73
3688235,AM PIT BULL TERRIER,WHITE/BLACK,PANDA,15218,Female,False,144,51
3688236,YORKSHIRE TERRIER,FAWN,CHANEL,15235,Female,False,71,7
3688238,BOSTON TERRIER,BRINDLE,DAISEY,15106,Female,True,1,1
3688242,BOXER,BRINDLE,HEMI,15237,Male,True,93,76
3688247,DACHSHUND,BROWN,RUBY,15065,Female,True,38,19
3688250,AM PIT BULL TERRIER,BROWN/TAN/BRINDLE,BUMI,15120,Male,True,87,59
3688254,AUS CATTLE DOG,WHITE/BLACK,BINDI,15236,Female,True,14,35
3688256,DACHSHUND,BLACK,REBA,15237,Female,True,163,18
3688257,COCKAPOO,WHITE/TAN,OAKLEY,15227,Male,False,141,37
3688259,GOLDENDOODLE,WHITE/TAN,LUCY,15102,Female,True,23,55
3688260,LABRADOR RETRIEVER,BLACK,GENO,15238,Male,True,95,82
3688261,AUS SHEPHERD,TRI-COLOR,ISABEL,15116,Female,True,46,59
3688264,BERNESE MTN DOG,WHITE/BLACK/BROWN,PRETZEL ROYER,15237,Female,True,59,107
3688265,COCKAPOO,BLACK,RILEY,15235,Male,True,147,44
3688266,POODLE STANDARD,BLACK,COOKIE,15229,Female,False,126,65
3688269,AM STAFF TERRIER,BLONDE,VINNY,15235,Male,True,127,70
3688270,DOBERMAN PINSCHER,RED/BROWN,ROSIE,15024,Female,True,52,80
3688271,GER SHEPHERD,SABLE,ELBA,15238,Female,True,10,43
3688273,SHIH TZU,WHITE/BLACK,LUCY,15235,Female,False,130,11
3688274,SHIH TZU,WHITE/BROWN,RICKY,15235,Male,False,59,13
3688278,SHIH TZU,SPOTTED,RALPH,15102,Male,False,19,14
3688285,DACHSHUND,BLACK/BROWN,ARIEL,15146,Female,True,152,25
3688286,DACHSHUND,BLACK/TAN,SEBASTIAN,15146,Male,True,48,27
3688290,LABRADOR RETRIEVER,BROWN,MOOSE,15238,Male,True,48,59
3688291,AM PIT BULL TERRIER,WHITE/BROWN,GATOR,15132,Male,True,79,58
3688292,AM PIT BULL TERRIER,WHITE/GREY,LEELA,15132,Female,True,90,58
3688293,SHIH TZU,WHITE/BLACK,MAX,15146,Male,True,92,15
3688294,SHIH TZU,WHITE/BLACK,FRANKIE,15146,Male,True,190,12
3688296,PUGGLE,BROWN,SKYLER,15017,Female,True,168,14
3688297,GREAT PYRENEES,WHITE/TAN,LADYBIRD,15228,Female,True,58,106
3688298,LABRADOR RETRIEVER,WHITE,GEORGIE,15216,Male,True,29,72
3688300,GOLDENDOODLE,BROWN,WHELEN,15122,Male,True,56,69
3688301,LABRADOR RETRIEVER,BLACK/BROWN,PENNY,15239,Female,True,128,66
3688303,GER SHEPHERD,WHITE/BLACK/BROWN,LANCELOT,15122,Male,True,103,89
3688304,DACHSHUND,BLACK,MAGGIE,15037,Female,False,96,20
3688305,AUS CATTLE DOG,BLACK WITH WHITE,ROCKY,15007,Male,False,35,38
3688306,AUS SHEPHERD,BLACK WITH WHITE,NOVA,15007,Female,False,25,57
3688307,BERNESE MTN DOG,TRI-COLOR,JOJO,15228,Female,False,29,102
3688312,BERNESE MTN DOG,WHITE/BLACK/BROWN,RAYNE,15215,Female,True,53,100
3688314,FRENCH BULLDOG,WHITE,PARIS,15221,Female,True,141,22
3688318,GOLDENDOODLE,BLONDE,GARY,15143,Male,True,60,87
3688319,GOLDENDOODLE,WHITE/APRICOT,MARLEY,15215,Female,True,52,68
3688321,CHIHUAHUA,WHITE/BROWN,CHANCE,15220,Male,False,153,5
3688324,MALTESE,WHITE,GRACIE,15025,Female,False,124,4
3688325,GER SHEPHERD,BLACK,MIA,15101,Female,False,77,79
3688327,ENG SPRINGER SPANIE,SPOTTED,RUGER,15025,Male,False,141,50
3688328,MALTESE,WHITE,TINO,15025,Male,False,154,4
3688329,MALTESE,WHITE,SIDNEY,15025,Female,False,25,3
3688330,MALTESE,WHITE,BRICE,15220,Male,False,137,4
3688331,BEAGLE,BROWN,BILLY RAY,15146,Male,False,20,27
3688334,CANE CORSO,BLACK/BROWN,BELLA,15202,Female,False,91,102
3688335,AUS SHEPHERD,WHITE/BROWN,TUCKER,15237,Male,True,137,58
3688336,GOLDEN RETRIEVER,BLONDE,MOMMA DOG,15146,Female,False,3,10
3688337,YORKSHIRE TERRIER,GREY,GINGER,15108,Female,False,131,6
3688339,AM PIT BULL TERRIER,WHITE/GREY,THOR,15101,Male,False,2,7
3688341,BEAGLE,BLACK/BROWN,PENNY,15228,Female,False,54,21
3688343,LABRADOODLE,BROWN,MOCHA,15210,Male,True,135,76
3688344,BOXER,BROWN,RAYLENE,15044,Female,False,134,76
3688345,BOXER,FAWN,HARLEY,15044,Female,False,161,70
3688348,GER SHEPHERD,BLACK/TAN,ANAKIN,15147,Male,False,37,85
3688349,AM PIT BULL TERRIER,WHITE/BLACK/BROWN,LOKI,15132,Male,True,83,72
3688350,YORKSHIRE TERRIER,BLACK/TAN,SPENCER,15120,Male,True,150,7
3688351,AM PIT BULL TERRIER,BROWN,MR BAKU,15132,Male,True,122,64
3688352,AM PIT BULL TERRIER,BROWN,BRONX DESTINY ROSE,15132,Female,False,73,50
3688354,BERNESE MTN DOG,WHITE/BLACK/BROWN,JOY,15137,Female,True,49,102
3688355,ENG SPRINGER SPANIE,WHITE/BROWN,MAX,15236,Male,False,120,52
3688365,GOLDEN RETRIEVER,GOLD,WILLOW,15017,Female,True,23,50
3688368,BORD COLLIE,BLACK,FLASH,15005,Male,True,165,53
3688370,LABRADOR RETRIEVER,BROWN,CHARLIE,15236,Male,True,129,70
3688371,LABRADOR RETRIEVER,BLONDE,ROSCOE,15044,Male,True,140,82
3688373,GOLDEN RETRIEVER,GOLD,MURDOC,15235,Male,True,100,72
3688375,GER SHEPHERD,BLACK/TAN,EROS,15237,Male,True,76,85
3688376,GER SHEPHERD,BLACK/TAN,ROWAN,15237,Male,True,120,90
3688377,GOLDEN RETRIEVER,WHITE,AXEL,15239,Male,True,3,13
3688379,COCKER SPANIEL,BLACK/MERLE,OLAF,15136,Male,True,21,32
3688380,SHIH TZU,WHITE/BLACK,BAILEY,15136,Male,True,129,13
3688381,ROTTWEILER,BLACK/BROWN,LEGION,15136,Male,True,45,116
3688382,GER SHEPHERD,BLACK/RED,DIESEL VOM HOLTKAMPE,15202,Male,True,34,81
3688383,GOLDEN RETRIEVER,BLONDE,ROONEY,15143,Male,True,95,57
3688386,DOBERMAN PINSCHER,BLACK/BROWN,KAIZEN,15216,Male,True,127,106
3688387,GOLDEN RETRIEVER,WHITE,BEAR,15239,Male,True,48,59
3688388,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,MILLIE,15228,Female,True,160,33
3688389,AUS SHEPHERD,WHITE/BLACK/BROWN,COOPER,15228,Male,True,13,47
3688395,LABRADOR RETRIEVER,BLACK,PACKER,15228,Male,True,8,39
3688396,LABRADOR RETRIEVER,BLACK,GUNTHER,15228,Male,True,19,60
3688397,CAV KING CHAR SPANI,BROWN/BLONDE,LADY,15227,Female,True,26,14
3688399,CHIHUAHUA,BRINDLE,BB8,15136,Female,True,136,4
3688400,SHETLAND SHEEPDOG,BLACK WITH WHITE,LUNA,15136,Female,True,94,19
3688401,BOXER,BLACK,ZIGGY,15235,Female,True,154,64
3688402,GOLDEN RETRIEVER,CREAM,ROMEO,15235,Male,True,109,62
3688405,ENG BULLDOG,WHITE/BRINDLE,MOLLY,15102,Female,True,69,42
3688406,ENG BULLDOG,BROWN,ROCKY,15102,Male,True,13,36
3688407,ENG BULLDOG,WHITE,OZZY,15102,Male,True,90,42
3688408,BOXER,BLACK/BROWN,RAMBO,15044,Male,True,9,37
3688409,BEAGLE,TRI-COLOR,GRACIE,15205,Female,True,98,17
3688410,BEAGLE,TRI-COLOR,BAILEY,15205,Female,True,106,19
3688418,GOLDEN RETRIEVER,GOLD,ROXIE,15215,Female,True,98,60
3688419,GER SHEPHERD,BLACK/TAN,RAYNE,15126,Female,True,78,76
3688420,LABRADOR RETRIEVER,YELLOW,ELLIE,15238,Female,True,61,84
3688421,LABRADOR RETRIEVER,BLACK,CHEWY,15238,Male,True,73,71
3688422,BERNESE MTN DOG,BLACK/TAN/WHITE,CAOIMHE,15241,Female,True,97,94
3688423,BOXER,WHITE/BLACK,ROSCO,15136,Male,True,61,71
3688424,COCKER SPANIEL,BROWN,BRODY,15243,Male,True,99,27
3688430,ENG BULLDOG,WHITE/BROWN,BRUNO,15106,Male,True,130,47
3688432,GER SHEPHERD,WHITE,MORGAN,15129,Male,False,23,103
3688433,SIB HUSKY,WHITE/BLACK,HARLEIGH,15144,Female,True,46,49
3688434,MIN PINSCHER,BLACK/TAN,PIPER,15101,Female,True,48,7
3688435,BOXER,BLACK,QUINCY,15146,Female,True,97,85
3688437,AM PIT BULL TERRIER,BROWN,ALEX,15025,Female,True,26,60
3688439,AUS SHEPHERD,RED/BROWN,JAMESON,15146,Male,True,86,62
3688441,LABRADOR RETRIEVER,BROWN,TRE,15090,Male,True,133,56
3688442,COCKAPOO,WHITE/BLACK,VIOLET,15108,Female,True,77,29
3688443,GER SHEPHERD,BLACK/TAN,TRAVELLER,15129,Male,False,54,76
3688444,PUGGLE,BROWN/TAN,HERMIONE,15229,Female,True,16,17
3688445,BERNESE MTN DOG,BLACK/TAN/WHITE,JESSIE,15229,Female,True,20,79
3688446,GOLDENDOODLE,APRICOT,CALI,15108,Female,True,75,71
3688447,COCKAPOO,BLACK,SHADOW,15035,Male,True,130,39
3688453,AUS SHEPHERD,MERLE,ERNIE,15146,Male,True,134,55
3688455,BEAGLE,MULTI,LOKAN,15132,Male,True,83,21
3688456,COLLIE,WHITE/BLACK/BROWN,LASSIE,15216,Female,True,34,49
3688460,YORKSHIRE TERRIER,BLACK/BROWN,LOUIS FIERST,15237,Male,True,140,4
3688465,GREAT DANE,FAWN,MOCHA,15017,Female,True,99,132
3688467,POODLE TOY,BROWN,AMBER,15218,Female,True,89,4
3688468,POODLE TOY,BLACK,JOSIE,15102,Female,True,61,4
3688469,GOLDEN RETRIEVER,WHITE,BAILEY,15068,Female,True,134,72
3688470,SCHNAUZER MIN,SALT/PEPPER,KHALEESI,15241,Female,True,129,13
3688472,CHIHUAHUA,BLACK/TAN,TACO,15005,Male,True,45,4
3688473,SHETLAND SHEEPDOG,BLUE,LOKI,15005,Male,True,146,20
3688474,SHETLAND SHEEPDOG,BLUE,DIXIE,15005,Female,False,99,17
3688475,LABRADOR RETRIEVER,BLACK,MOZZIE,15229,Male,True,122,58
3688476,AM PIT BULL TERRIER,BROWN/TAN,TEDDY,15129,Male,True,32,64
3688477,SHETLAND SHEEPDOG,SABLE/WHITE,JAMIE,15116,Male,True,87,20
3688479,LABRADOR RETRIEVER,WHITE/YELLOW,CHESTER,15228,Male,True,129,73
3688480,CHIHUAHUA,WHITE/BROWN,BRUISER,15108,Male,True,166,5
3688484,LABRADOR RETRIEVER,BLACK,SIRIUS,15143,Male,True,4,18
3688485,GER SHEPHERD,BLACK/BROWN,FRANKIE,15024,Female,True,137,69
3688487,LABRADOODLE,APRICOT,SIMON,15136,Male,True,143,79
3688491,COLLIE,BLACK/BROWN,TASHA,15101,Female,True,91,56
3688492,COLLIE,BROWN,THUNDER,15101,Male,True,129,76
3688493,COLLIE,BROWN,LIGHTENING,15101,Male,True,143,65
3688494,LABRADOR RETRIEVER,BLACK,MAGGIE,15215,Female,True,69,78
3688495,DOBERMAN PINSCHER,RED/BROWN,VLADIMIR,15205,Male,True,135,96
3688498,PARSON RUSSELL TERR,WHITE/BLACK/BROWN,BLITZ,15090,Male,True,81,16
3688501,LABRADOR RETRIEVER,BLACK,BEN,15090,Male,True,15,68
3688502,BEAGLE,BLACK/BROWN,UK,15025,Male,True,146,21
3688509,BOSTON TERRIER,WHITE/BLACK,CURLY JOE,15065,Male,True,44,19
3688510,BEAGLE,WHITE/BLACK/BROWN,RICKY RICARDO,15227,Male,False,141,19
3688511,POMERANIAN,WHITE,BANGBANG,15101,Male,True,161,4
3688514,GER SHEPHERD,BLACK/TAN,LEO,15202,Male,True,62,85
3688515,GER SHEPHERD,BLACK/TAN,WILLOW,15202,Female,True,57,81
3688517,DACHSHUND,CREAM,AUSTIN,15209,Male,True,19,26
3688522,AUS SHEPHERD,RED/BROWN,GRIZZLY,15132,Male,True,2,6
3688523,AM PIT BULL TERRIER,WHITE/GREY,BRISCOE,15218,Male,True,18,75
3688528,LABRADOR RETRIEVER,BLACK,ARNIE,15220,Male,True,55,69
3688533,AUS CATTLE DOG,TRI-COLOR,TURBO,15132,Male,True,151,47
3688535,AUS CATTLE DOG,MULTI,MIA,15132,Female,True,49,40
3688536,FRENCH BULLDOG,GREY,HANK,15129,Male,True,100,17
3688537,DACHSHUND,SPOTTED,JUNEAU,15129,Male,True,46,24
3688538,AUS SHEPHERD,TRI-COLOR,MAVERICK,15101,Male,True,70,57
3688539,BEAGLE,WHITE/BLACK/BROWN,BETTY,15101,Female,True,73,19
3688540,AM PIT BULL TERRIER,BROWN,LILLIE MAE,15129,Female,True,134,62
3688542,DACHSHUND,BROWN,WINSTON,15129,Male,True,108,23
3688545,LABRADOR RETRIEVER,BLACK,ADIAN,15084,Male,True,106,87
3688546,AM PIT BULL TERRIER,WHITE/GREY,SHILO,15065,Male,True,33,61
3688547,AUS CATTLE DOG,BLACK,ZURI RAVEN,15235,Female,True,6,16
3688550,GER SHEPHERD,BLACK/TAN,OAKLEY,15101,Female,True,94,78
3688556,GOLDEN RETRIEVER,WHITE,ROXY,15241,Female,True,61,60
3688559,FRENCH BULLDOG,WHITE,LACEY,15239,Female,True,153,22
3688560,FRENCH BULLDOG,BROWN,HOLLY,15239,Female,True,158,21
3688563,AM BULLDOG,BLUE,SHERIFF,15025,Male,True,14,40
3688568,GOLDENDOODLE,TAN,GRACIE JEAN,15228,Female,False,106,64
3688572,ROTTWEILER,BLACK/TAN,MAZIKEEN,15137,Female,False,77,107
3688574,GOLDEN RETRIEVER,GOLD,ERNIE,15212,Male,False,3,11
3688577,GOLDENDOODLE,RED,KODA,15046,Male,False,136,75
3688578,CHIHUAHUA,WHITE/TAN,IZZY,15202,Female,True,165,3
3688585,CHIHUAHUA,SABLE,MIKA,15146,Female,True,106,5
3688586,GOLDENDOODLE,GOLD,COCO,15239,Female,False,121,77
3688591,MALTESE,WHITE,LIA,15037,Female,False,24,2
3688592,LABRADOR RETRIEVER,YELLOW,FINN,15120,Male,True,44,75
3688593,POODLE STANDARD,SPOTTED,DOBBY,15024,Male,False,34,74
3688596,GER SHEPHERD,BLACK/BROWN,ZEUS,15106,Male,True,143,74
3688606,AUS SHEPHERD,WHITE/BLACK/BROWN,SIG,15131,Male,True,164,58
3688610,YORKSHIRE TERRIER,BLACK/TAN,SIDNEY,15102,Male,True,160,9
3688613,BERNESE MTN DOG,WHITE/BLACK/BROWN,CHUMLEE,15025,Male,True,85,110
3688614,BERNESE MTN DOG,WHITE/BLACK/BROWN,FINNEGAN,15025,Male,True,94,107
3688618,BOXER,BROWN,ROXY,15146,Female,False,53,81
3688621,GER SHEPHERD,BLACK/TAN,SCARLETT,15209,Female,False,131,65
3688623,SHIH TZU,WHITE/BROWN,HUEY,15209,Male,True,127,10
3688626,BERNESE MTN DOG,BLACK/BROWN/TAN,ANNIE,15221,Female,False,8,54
3688627,GOLDENDOODLE,CREAM,DUBLIN,15017,Male,False,92,70
3688629,WELSH CORGI PEMBROK,WHITE/BLACK/BROWN,KORRA,15120,Female,True,145,30
3688632,WELSH CORGI PEMBROK,WHITE/TAN,PAISLEY,15209,Female,True,151,26
3688633,MIN PINSCHER,BLACK/BROWN,BENNY,15218,Male,True,152,8
3688634,DACHSHUND,SPOTTED,FRANKLIN,15218,Male,True,158,25
3688635,AUS SHEPHERD,BROWN,TEDDY,15112,Male,True,65,67
3688636,PUG,SILVER,SMOKEY,15122,Male,True,129,15
3688637,CHIHUAHUA,FAWN,CHICO,15227,Male,True,50,4
3688638,SHIH TZU,BRINDLE,PIA,15227,Female,True,123,11
3688639,SHIH TZU,WHITE/TAN,NAZBOO,15227,Male,True,5,4
3688640,SHIH TZU,WHITE/TAN,NOEL,15227,Female,True,184,13
3688642,BEAGLE,MULTI,GYPSY,15227,Female,True,6,6
3688644,AM PIT BULL TERRIER,BLUE,SKYY,15137,Female,True,25,66
3688645,COCKER SPANIEL,WHITE/BLACK,FINN,15235,Male,True,130,31
3688646,SCHNAUZER MIN,BLACK/GREY,PEPPER,15227,Female,True,4,3
3688647,PUGGLE,FAWN,SPEC,15216,Male,True,151,15
3688648,AUS SHEPHERD,BLACK,TITO,15057,Male,True,159,62
3688649,GOLDENDOODLE,BROWN,OLLIE,15237,Male,True,109,72
3688652,BOXER,BLACK/FAWN,PAISLEY,15239,Female,True,135,79
3688653,BOXER,WHITE/FAWN,OZZIE,15239,Male,True,6,27
3688655,LABRADOR RETRIEVER,BLACK,ZILA,15108,Female,True,87,70
3688658,JACK RUSSEL TERRIER,WHITE/BROWN,BELLA,15122,Female,True,82,10
3688659,GER SHEPHERD,BLACK/SILVER,KADE,15017,Male,True,112,88
3688661,BORD COLLIE,BLACK WITH WHITE,MAGIE,15065,Female,True,47,43
